id,district_id,electoral_district_id,eligible_voters,voters,invalid_votes,valid_votes,vote_yes,vote_no,voter_turnout,invalid_votes_percentage,valid_votes_percentage,vote_yes_percentage,vote_no_percentage
01100,01,100,1651,231,0,231,150,81,0.1399152029073289,0.0,1.0,0.6493506493506493,0.35064935064935066
01101,01,101,1966,334,1,333,225,108,0.1698880976602238,0.0029940119760479044,0.9970059880239521,0.6736526946107785,0.32335329341317365
01102,01,102,1242,199,2,197,128,69,0.16022544283413848,0.010050251256281407,0.9899497487437185,0.6432160804020101,0.34673366834170855
01103,01,103,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
01104,01,104,1246,279,1,278,191,87,0.22391653290529695,0.0035842293906810036,0.996415770609319,0.6845878136200717,0.3118279569892473
01105,01,105,2022,436,0,436,329,107,0.21562809099901087,0.0,1.0,0.7545871559633027,0.24541284403669725
01106,01,106,1437,288,0,288,185,103,0.20041753653444677,0.0,1.0,0.6423611111111112,0.3576388888888889
01107,01,107,2151,373,4,369,255,114,0.17340771734077173,0.010723860589812333,0.9892761394101877,0.6836461126005362,0.30563002680965146
01108,01,108,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
01109,01,109,1079,142,1,141,73,68,0.13160333642261354,0.007042253521126761,0.9929577464788732,0.5140845070422535,0.4788732394366197
01110,01,110,1243,324,3,321,241,80,0.2606596942880129,0.009259259259259259,0.9907407407407407,0.7438271604938271,0.24691358024691357
01111,01,111,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
01112,01,112,1159,287,0,287,214,73,0.24762726488352027,0.0,1.0,0.7456445993031359,0.25435540069686413
01113,01,113,1443,400,0,400,293,107,0.2772002772002772,0.0,1.0,0.7325,0.2675
01114,01,114,1425,339,1,338,271,67,0.23789473684210527,0.0029498525073746312,0.9970501474926253,0.799410029498525,0.1976401179941003
01115,01,115,1560,342,1,341,218,123,0.21923076923076923,0.0029239766081871343,0.9970760233918129,0.6374269005847953,0.35964912280701755
01116,01,116,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
01117,01,117,1324,362,2,360,293,67,0.27341389728096677,0.0055248618784530384,0.994475138121547,0.8093922651933702,0.1850828729281768
01118,01,118,1353,337,2,335,263,72,0.24907612712490762,0.005934718100890208,0.9940652818991098,0.7804154302670623,0.21364985163204747
01119,01,119,1913,454,1,453,334,119,0.23732357553580763,0.0022026431718061676,0.9977973568281938,0.73568281938326,0.2621145374449339
01120,01,120,1011,250,0,250,187,63,0.24727992087042533,0.0,1.0,0.748,0.252
01121,01,121,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
01122,01,122,2027,466,0,466,344,122,0.22989639861864825,0.0,1.0,0.7381974248927039,0.26180257510729615
01123,01,123,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
01124,01,124,1267,194,0,194,118,76,0.15311760063141278,0.0,1.0,0.6082474226804123,0.3917525773195876
01125,01,125,1463,257,2,255,181,74,0.17566643882433355,0.007782101167315175,0.9922178988326849,0.7042801556420234,0.28793774319066145
01200,01,200,2052,359,2,357,143,214,0.17495126705653022,0.005571030640668524,0.9944289693593314,0.3983286908077994,0.596100278551532
01201,01,201,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
01202,01,202,1129,192,1,191,85,106,0.17006200177147918,0.005208333333333333,0.9947916666666666,0.4427083333333333,0.5520833333333334
01203,01,203,1543,195,2,193,92,101,0.12637718729747247,0.010256410256410256,0.9897435897435898,0.4717948717948718,0.517948717948718
01204,01,204,1546,224,0,224,109,115,0.1448900388098318,0.0,1.0,0.48660714285714285,0.5133928571428571
01205,01,205,2010,356,2,354,202,152,0.1771144278606965,0.0056179775280898875,0.9943820224719101,0.5674157303370787,0.42696629213483145
01206,01,206,1294,203,1,202,108,94,0.15687789799072643,0.0049261083743842365,0.9950738916256158,0.5320197044334976,0.4630541871921182
