id,district_id,electoral_district_id,eligible_voters,eligible_voters_a1,eligible_voters_a2,eligible_voters_a3,voters,voters_b1,valid_votes,invalid_votes,voter_turnout,invalid_votes_percentage,valid_votes_percentage,party_spd,party_cdu,party_grüne,party_die_linke,party_afd,party_fdp,party_die_partei,party_tierschutzpartei,party_piraten,party_npd,party_lkr,party_b,party_ödp,party_die_basis,party_die_grauen,party_freie_wähler,party_klimaliste_berlin,party_ld,party_mieterpartei,party_die_humanisten,party_volt,voters_alliance_wsb_f_k,voters_alliance_die_waehlbaren.de,voters_alliance_olf,voters_alliance_bärlä,voters_alliance_wsb_spandau,voters_alliance_tkbb,voters_alliance_wsb,voters_alliance_wiss,party_spd_percentage,party_cdu_percentage,party_grüne_percentage,party_die_linke_percentage,party_afd_percentage,party_fdp_percentage,party_die_partei_percentage,party_tierschutzpartei_percentage,party_piraten_percentage,party_npd_percentage,party_lkr_percentage,party_b_percentage,party_ödp_percentage,party_die_basis_percentage,party_die_grauen_percentage,party_freie_wähler_percentage,party_klimaliste_berlin_percentage,party_ld_percentage,party_mieterpartei_percentage,party_die_humanisten_percentage,party_volt_percentage,voters_alliance_wsb_f_k_percentage,voters_alliance_die_waehlbaren.de_percentage,voters_alliance_olf_percentage,voters_alliance_bärlä_percentage,voters_alliance_wsb_spandau_percentage,voters_alliance_tkbb_percentage,voters_alliance_wsb_percentage,voters_alliance_wiss_percentage
01100,01,100,2076,1449,627,0,479,14,477,2,23.073217726396916,0.41753653444676403,99.58246346555325,66,119,131,41,23,43,10,10,3,0,0,0,0,4,1,2,2,0,0,3,19,0,0,0,0,0,0,0,0,13.836477987421384,24.947589098532493,27.463312368972748,8.59538784067086,4.821802935010482,9.014675052410901,2.0964360587002098,2.0964360587002098,0.628930817610063,0.0,0.0,0.0,0.0,0.8385744234800839,0.20964360587002098,0.41928721174004197,0.41928721174004197,0.0,0.0,0.628930817610063,3.9832285115303985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01101,01,101,1143,720,423,0,352,8,351,1,30.796150481189848,0.2840909090909091,99.7159090909091,54,77,117,33,10,31,7,2,2,0,0,0,0,1,0,0,1,0,0,1,15,0,0,0,0,0,0,0,0,15.384615384615385,21.937321937321936,33.33333333333333,9.401709401709402,2.849002849002849,8.831908831908832,1.9943019943019942,0.5698005698005698,0.5698005698005698,0.0,0.0,0.0,0.0,0.2849002849002849,0.0,0.0,0.2849002849002849,0.0,0.0,0.2849002849002849,4.273504273504273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01102,01,102,1541,1037,504,0,402,13,399,3,26.08695652173913,0.7462686567164178,99.25373134328358,60,85,100,59,29,38,3,11,0,0,0,0,0,2,1,4,2,0,0,1,4,0,0,0,0,0,0,0,0,15.037593984962406,21.303258145363408,25.062656641604008,14.786967418546364,7.268170426065162,9.523809523809524,0.7518796992481203,2.756892230576441,0.0,0.0,0.0,0.0,0.0,0.5012531328320802,0.2506265664160401,1.0025062656641603,0.5012531328320802,0.0,0.0,0.2506265664160401,1.0025062656641603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01103,01,103,1329,883,446,0,311,12,310,1,23.401053423626784,0.3215434083601286,99.67845659163987,38,63,107,31,10,29,0,6,1,0,0,0,0,6,0,1,1,0,0,0,17,0,0,0,0,0,0,0,0,12.258064516129032,20.32258064516129,34.516129032258064,10.0,3.225806451612903,9.35483870967742,0.0,1.935483870967742,0.3225806451612903,0.0,0.0,0.0,0.0,1.935483870967742,0.0,0.3225806451612903,0.3225806451612903,0.0,0.0,0.0,5.483870967741936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01104,01,104,1509,1008,501,0,560,18,557,3,37.110669317428766,0.5357142857142857,99.46428571428572,92,110,175,52,16,49,11,10,2,0,0,0,0,3,4,1,2,0,0,3,26,0,1,0,0,0,0,0,0,16.517055655296232,19.748653500897667,31.41831238779174,9.33572710951526,2.872531418312388,8.797127468581687,1.9748653500897666,1.7953321364452424,0.3590664272890485,0.0,0.0,0.0,0.0,0.5385996409335727,0.718132854578097,0.17953321364452424,0.3590664272890485,0.0,0.0,0.5385996409335727,4.66786355475763,0.0,0.17953321364452424,0.0,0.0,0.0,0.0,0.0,0.0
01105,01,105,1211,874,337,0,413,6,411,2,34.104046242774565,0.48426150121065376,99.51573849878935,79,66,127,48,26,32,7,9,2,0,0,0,1,3,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,19.22141119221411,16.05839416058394,30.900243309002434,11.678832116788321,6.326034063260341,7.785888077858881,1.70316301703163,2.18978102189781,0.48661800486618007,0.0,0.0,0.0,0.24330900243309003,0.7299270072992701,0.0,0.0,0.7299270072992701,0.0,0.0,0.0,1.9464720194647203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01106,01,106,1746,1174,572,0,617,18,616,1,35.337915234822454,0.1620745542949757,99.83792544570503,92,139,167,81,21,64,10,9,1,0,0,0,3,7,3,1,3,0,0,1,14,0,0,0,0,0,0,0,0,14.935064935064934,22.564935064935064,27.110389610389614,13.14935064935065,3.4090909090909087,10.38961038961039,1.6233766233766231,1.461038961038961,0.16233766233766234,0.0,0.0,0.0,0.487012987012987,1.1363636363636365,0.487012987012987,0.16233766233766234,0.487012987012987,0.0,0.0,0.16233766233766234,2.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01107,01,107,1249,908,341,0,465,20,463,2,37.229783827061645,0.43010752688172044,99.56989247311829,60,105,139,57,32,36,2,6,4,0,0,0,0,5,0,1,1,0,0,0,15,0,0,0,0,0,0,0,0,12.958963282937367,22.67818574514039,30.021598272138228,12.311015118790497,6.911447084233262,7.775377969762419,0.4319654427645789,1.2958963282937366,0.8639308855291578,0.0,0.0,0.0,0.0,1.079913606911447,0.0,0.21598272138228944,0.21598272138228944,0.0,0.0,0.0,3.2397408207343417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01108,01,108,1275,873,402,0,382,9,380,2,29.96078431372549,0.5235602094240838,99.47643979057592,56,111,81,47,15,30,6,4,0,0,0,0,1,7,0,1,1,0,0,2,18,0,0,0,0,0,0,0,0,14.736842105263156,29.210526315789476,21.31578947368421,12.368421052631579,3.9473684210526314,7.894736842105263,1.5789473684210527,1.0526315789473684,0.0,0.0,0.0,0.0,0.2631578947368421,1.8421052631578945,0.0,0.2631578947368421,0.2631578947368421,0.0,0.0,0.5263157894736842,4.736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01109,01,109,1158,848,310,0,317,2,314,3,27.374784110535405,0.9463722397476341,99.05362776025235,68,95,43,39,39,10,3,4,3,0,0,0,0,1,1,1,3,0,0,0,4,0,0,0,0,0,0,0,0,21.656050955414013,30.254777070063692,13.694267515923567,12.420382165605096,12.420382165605096,3.1847133757961785,0.9554140127388535,1.2738853503184715,0.9554140127388535,0.0,0.0,0.0,0.0,0.3184713375796179,0.3184713375796179,0.3184713375796179,0.9554140127388535,0.0,0.0,0.0,1.2738853503184715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
